"id","age"
1144214,57
1144220,64
1144237,71
1144243,71
1144251,69
1144262,70
1144279,76
1144286,71
1144295,68
1144300,63
1144313,56
1144328,61
1144335,59
1144344,69
1144356,53
1144369,69
1144372,58
1144381,69
1144397,56
1144403,71
1144411,71
1144425,70
1144432,72
1144448,52
1144454,69
1144467,66
1144476,51
1144489,54
1144490,69
1144509,50
1144517,54
1144526,72
1144534,63
1144542,63
1144555,72
1144563,55
1144578,70
1144580,68
1144591,62
1144602,48
1144615,66
1144621,58
1144633,70
1144649,78
1144657,60
1144664,67
1144670,69
1144688,53
1144696,74
1144705,70
1144718,63
1144723,62
1144730,74
1144741,67
1144759,78
1144766,49
1144777,68
1144784,59
1144792,49
1144804,60
1144816,75
1144827,64
1144839,67
1144840,57
1144853,55
1144865,71
1144871,64
1144882,73
1144898,65
1144907,61
1144910,76
1144924,70
1144938,67
1144946,52
1144952,57
1144961,65
1144975,73
1144983,62
1144999,55
1145005,54
1145018,70
1145023,51
1145030,51
1145041,65
1145059,57
1145066,56
1145077,61
1145084,65
1145092,69
1145100,64
1145113,79
1145128,71
1145135,65
1145144,74
1145156,63
1145169,54
1145172,52
1145181,71
1145197,60
1145206,69
1145212,75
1145229,66
1145231,52
1145247,49
1145250,65
1145268,73
1145273,69
1145285,67
1145294,73
1145309,57
1145317,62
1145326,63
1145334,67
1145342,63
1145355,70
1145363,58
1145378,72
1145380,58
1145391,58
1145407,73
1145410,47
1145424,56
1145438,75
1145446,72
1145452,59
1145461,68
1145475,66
1145483,63
1145499,77
1145503,58
1145511,78
1145525,68
1145532,50
1145548,50
1145554,73
1145567,58
1145576,54
1145589,72
1145590,68
1145608,55
1145614,72
1145620,69
1145637,68
1145643,68
1145651,76
1145662,51
1145679,62
1145686,76
1145695,57
1145704,64
1145716,67
1145727,64
1145739,63
1145740,55
1145753,67
1145765,70
1145771,75
1145782,71
1145798,76
1145802,67
1145815,52
1145821,71
1145833,69
1145849,78
1145857,55
1145864,72
1145870,68
1145888,78
1145896,57
1145901,48
1145919,50
1145922,68
1145936,68
1145945,71
1145958,64
1145960,60
1145974,50
1145987,71
1145993,73
1146004,48
1146016,64
1146027,71
1146039,52
1146040,60
1146053,66
1146065,65
1146071,71
1146082,63
1146098,53
1146109,63
1146117,73
1146126,69
1146134,68
1146142,70
1146155,50
1146163,55
1146178,60
1146180,73
1146191,61
1146205,67
1146218,66
1146223,66
1146230,60
1146241,48
1146259,75
1146266,69
1146277,69
1146284,58
1146292,61
1146303,60
1146311,69
1146325,68
1146332,66
1146348,58
1146354,70
1146367,70
1146376,58
1146389,62
1146390,69
1146401,51
1146419,47
1146422,60
1146436,59
1146445,63
1146458,66
1146460,71
1146474,64
1146487,69
1146493,51
1146507,59
1146510,71
1146524,68
1146538,73
1146546,51
1146552,62
1146561,71
1146575,67
1146583,52
1146599,59
1146606,49
1146612,65
1146629,67
1146631,67
1146647,65
1146650,54
1146668,68
1146673,61
1146685,71
1146694,68
1146702,59
1146715,54
1146721,55
1146733,69
1146749,72
1146757,72
1146764,66
1146770,63
1146788,62
1146796,53
1146808,70
1146814,50
1146820,60
1146837,57
1146843,60
1146851,58
1146862,67
1146879,72
1146886,65
1146895,66
1146900,68
1146913,70
1146928,69
1146935,66
1146944,58
1146956,64
1146969,59
1146972,68
1146981,76
1146997,67
1147003,73
1147011,65
1147025,70
1147032,72
1147048,53
1147054,68
1147067,60
1147076,73
1147089,67
1147090,71
1147102,59
1147115,61
1147121,67
1147133,75
1147149,47
1147157,49
1147164,48
1147170,52
1147188,77
1147196,59
1147207,69
1147210,68
1147224,62
1147238,74
1147246,66
1147252,55
1147261,66
1147275,71
1147283,63
1147299,68
1147304,67
1147316,78
1147327,60
1147339,58
1147340,79
1147353,70
1147365,71
1147371,50
1147382,63
1147398,75
1147406,60
1147412,55
1147429,61
1147431,64
1147447,60
1147450,67
1147468,48
1147473,54
1147485,60
1147494,72
1147505,64
1147518,62
1147523,71
1147530,67
1147541,78
1147559,55
1147566,77
1147577,67
1147584,75
1147592,69
1147601,66
1147619,56
1147622,54
1147636,68
1147645,66
1147658,54
1147660,62
1147674,79
1147687,69
1147693,73
1147709,58
1147717,63
1147726,64
1147734,69
1147742,69
1147755,64
1147763,71
1147778,47
1147780,61
1147791,68
1147800,64
1147813,67
1147828,58
1147835,63
1147844,63
1147856,63
1147869,71
1147872,64
1147881,71
1147897,75
1147908,51
1147914,62
1147920,56
1147937,65
1147943,73
1147951,61
1147962,60
1147979,56
1147986,60
1147995,69
1148002,71
1148015,66
1148021,50
1148033,63
1148049,73
1148057,59
1148064,76
1148070,73
1148088,71
1148096,71
1148103,66
1148111,52
1148125,57
1148132,69
1148148,73
1148154,76
1148167,57
1148176,74
1148189,58
1148190,69
1148204,68
1148216,68
1148227,57
1148239,64
1148240,65
1148253,54
1148265,65
1148271,59
1148282,64
1148298,48
1148307,67
1148310,73
1148324,65
1148338,55
1148346,64
1148352,73
1148361,51
1148375,57
1148383,49
1148399,67
1148400,47
1148413,66
1148428,56
1148435,68
1148444,58
1148456,70
1148469,65
1148472,55
1148481,69
1148497,60
1148501,70
1148519,57
1148522,70
1148536,77
1148545,55
1148558,56
1148560,59
1148574,70
1148587,71
1148593,77
1148605,58
1148618,66
1148623,52
1148630,62
1148641,61
1148659,72
1148666,60
1148677,66
1148684,61
1148692,57
1148708,69
1148714,50
1148720,65
1148737,64
1148743,55
1148751,56
1148762,73
1148779,50
1148786,51
1148795,54
1148806,66
1148812,47
1148829,51
1148831,69
1148847,49
1148850,56
1148868,61
1148873,68
1148885,71
1148894,56
1148909,64
1148917,57
1148926,69
1148934,56
1148942,69
1148955,62
1148963,59
1148978,65
1148980,69
1148991,63
1149000,66
1149013,60
1149028,74
1149035,60
1149044,49
1149056,64
1149069,69
1149072,55
1149081,61
1149097,62
1149105,72
1149118,62
1149123,52
1149130,64
1149141,66
1149159,64
1149166,72
1149177,55
1149184,77
1149192,49
1149209,54
1149217,66
1149226,73
1149234,57
1149242,61
1149255,59
1149263,66
1149278,72
1149280,60
1149291,76
1149306,57
1149312,57
1149329,65
1149331,65
1149347,61
1149350,60
1149368,50
1149373,72
1149385,73
1149394,66
1149402,73
1149415,58
1149421,
1149433,65
1149449,64
1149457,63
1149464,71
1149470,67
1149488,50
1149496,77
1149508,69
1149514,57
1149520,65
1149537,60
1149543,70
1149551,50
1149562,72
1149579,67
1149586,59
1149595,69
1149603,53
1149611,67
1149625,66
1149632,71
1149648,54
1149654,64
1149667,69
1149676,47
1149689,70
1149690,57
1149701,63
1149719,63
1149722,57
1149736,71
1149745,57
1149758,77
1149760,69
1149774,70
1149787,73
1149793,59
1149807,59
1149810,49
1149824,59
1149838,76
1149846,58
1149852,61
1149861,62
1149875,70
1149883,72
1149899,56
1149904,70
1149916,60
1149927,71
1149939,55
1149940,73
1149953,58
1149965,69
1149971,69
1149982,68
1149998,56
1150009,65
1150017,60
1150026,69
1150034,71
1150042,61
1150055,55
1150063,57
1150078,64
1150080,58
1150091,73
1150104,58
1150116,64
1150127,58
1150139,61
1150140,62
1150153,71
1150165,68
1150171,66
1150182,65
1150198,61
1150203,69
1150211,69
1150225,54
1150232,70
1150248,54
1150254,70
1150267,49
1150276,47
1150289,70
1150290,70
1150305,51
1150318,62
1150323,49
1150330,70
1150341,77
1150359,58
1150366,65
1150377,65
1150384,73
1150392,67
1150408,64
1150414,69
1150420,69
1150437,62
1150443,57
1150451,64
1150462,67
1150479,60
1150486,53
1150495,58
1150506,73
1150512,51
1150529,71
1150531,55
1150547,68
1150550,56
1150568,74
1150573,68
1150585,74
1150594,55
1150607,55
1150610,63
1150624,75
1150638,64
1150646,71
1150652,74
1150661,64
1150675,63
1150683,69
1150699,67
1150700,60
1150713,63
1150728,52
1150735,57
1150744,49
1150756,71
1150769,57
1150772,65
1150781,54
1150797,76
1150801,59
1150819,57
1150822,71
1150836,74
1150845,68
1150858,70
1150860,51
1150874,54
1150887,70
1150893,66
1150902,64
1150915,72
1150921,54
1150933,59
1150949,58
1150957,60
1150964,49
1150970,66
1150988,55
1150996,66
1151000,70
1151013,63
1151028,62
1151035,76
1151044,49
1151056,52
1151069,49
1151072,65
1151081,70
1151097,46
1151105,54
1151118,71
1151123,61
1151130,55
1151141,53
1151159,51
1151166,50
1151177,58
1151184,51
1151192,48
1151209,54
1151217,77
1151226,64
1151234,73
1151242,53
1151255,63
1151263,64
1151278,61
1151280,65
1151291,62
1151306,74
1151312,64
1151329,52
1151331,47
1151347,54
1151350,67
1151368,68
1151373,67
1151385,66
1151394,73
1151402,66
1151415,59
1151421,49
1151433,56
1151449,63
1151457,55
1151464,61
1151470,68
1151488,71
1151496,69
1151508,60
1151514,69
1151520,74
1151537,70
1151543,60
1151551,76
1151562,73
1151579,60
1151586,47
1151595,68
1151603,53
1151611,61
1151625,69
1151632,66
1151648,71
1151654,74
1151667,70
1151676,55
1151689,55
1151690,72
1151701,52
1151719,66
1151722,58
1151736,73
1151745,60
1151758,63
1151760,67
1151774,70
1151787,57
1151793,54
1151807,61
1151810,73
1151824,70
1151838,61
1151846,64
1151852,49
1151861,68
1151875,69
1151883,50
1151899,56
1151904,62
1151916,56
1151927,67
1151939,61
1151940,58
1151953,59
1151965,69
1151971,71
1151982,64
1151998,53
1152005,70
1152018,69
1152023,72
1152030,52
1152041,76
1152059,57
1152066,65
1152077,63
1152084,56
1152092,64
1152100,75
1152113,56
1152128,62
1152135,72
1152144,62
1152156,77
1152169,69
1152172,68
1152181,55
1152197,78
1152206,53
1152212,70
1152229,62
1152231,59
1152247,57
1152250,64
1152268,63
1152273,49
1152285,52
1152294,51
1152309,56
1152317,72
1152326,65
1152334,68
1152342,63
1152355,69
1152363,59
1152378,72
1152380,58
1152391,75
1152407,66
1152410,53
1152424,52
1152438,59
1152446,65
1152452,52
1152461,57
1152475,65
1152483,67
1152499,59
1152503,69
1152511,68
1152525,73
1152532,62
1152548,63
1152554,64
1152567,55
1152576,58
1152589,57
1152590,75
1152608,57
1152614,72
1152620,60
1152637,53
1152643,55
1152651,70
1152662,
1152679,72
1152686,62
1152695,64
1152704,62
1152716,64
1152727,57
1152739,61
1152740,59
1152753,69
1152765,66
1152771,65
1152782,58
1152798,51
1152802,64
1152815,55
1152821,64
1152833,64
1152849,62
1152857,54
1152864,66
1152870,66
1152888,56
1152896,54
1152901,70
1152919,60
1152922,51
1152936,67
1152945,67
1152958,69
1152960,69
1152974,66
1152987,63
1152993,64
1153007,62
1153010,50
1153024,71
1153038,68
1153046,69
1153052,72
1153061,69
1153075,72
1153083,64
1153099,48
1153108,62
1153114,70
1153120,71
1153137,54
1153143,68
1153151,51
1153162,71
1153179,74
1153186,62
1153195,76
1153201,68
1153219,52
1153222,61
1153236,66
1153245,72
1153258,60
1153260,47
1153274,59
1153287,76
1153293,55
1153302,71
1153315,51
1153321,62
1153333,62
1153349,65
1153357,61
1153364,60
1153370,61
1153388,68
1153396,65
1153405,52
1153418,70
1153423,74
1153430,72
1153441,76
1153459,68
1153466,78
1153477,50
1153484,53
1153492,54
1153504,56
1153516,63
1153527,70
1153539,57
1153540,62
1153553,70
1153565,55
1153571,67
1153582,70
1153598,62
1153600,51
1153613,67
1153628,50
1153635,64
1153644,52
1153656,67
1153669,76
1153672,57
1153681,63
1153697,64
1153703,68
1153711,64
1153725,64
1153732,58
1153748,62
1153754,70
1153767,57
1153776,55
1153789,66
1153790,56
1153809,68
1153817,65
1153826,69
1153834,64
1153842,57
1153855,71
1153863,55
1153878,62
1153880,66
1153891,70
1153906,57
1153912,70
1153929,58
1153931,69
1153947,71
1153950,55
1153968,70
1153973,53
1153985,56
1153994,57
1154004,70
1154016,74
1154027,68
1154039,65
1154040,67
1154053,57
1154065,54
1154071,60
1154082,65
1154098,53
1154109,56
1154117,65
1154126,69
1154134,78
1154142,62
1154155,53
1154163,71
1154178,51
1154180,65
1154191,66
1154205,58
1154218,69
1154223,50
1154230,69
1154241,63
1154259,55
1154266,52
1154277,66
1154284,63
1154292,62
1154303,55
1154311,72
1154325,65
1154332,57
1154348,62
1154354,66
1154367,60
1154376,69
1154389,70
1154390,67
1154401,52
1154419,66
1154422,75
1154436,77
1154445,53
1154458,70
1154460,70
1154474,69
1154487,51
1154493,74
1154507,61
1154510,70
1154524,63
1154538,66
1154546,64
1154552,68
1154561,55
1154575,67
1154583,55
1154599,54
1154606,61
1154612,72
1154629,53
1154631,64
1154647,52
1154650,67
1154668,61
1154673,55
1154685,68
1154694,57
1154702,63
1154715,62
1154721,50
1154733,75
1154749,68
1154757,60
1154764,53
1154770,72
1154788,60
1154796,53
1154808,72
1154814,67
1154820,48
1154837,70
1154843,59
1154851,56
1154862,64
1154879,62
1154886,68
1154895,58
1154900,60
1154913,70
1154928,56
1154935,65
1154944,72
1154956,63
1154969,49
1154972,58
1154981,64
1154997,63
1155002,57
1155015,71
1155021,69
1155033,59
1155049,57
1155057,59
1155064,60
1155070,62
1155088,71
1155096,54
1155103,70
1155111,71
1155125,72
1155132,71
1155148,73
1155154,75
1155167,76
1155176,52
1155189,61
1155190,71
1155204,57
1155216,74
1155227,70
1155239,58
1155240,64
1155253,68
1155265,55
1155271,62
1155282,56
1155298,65
1155307,54
1155310,51
1155324,66
1155338,66
1155346,54
1155352,49
1155361,71
1155375,54
1155383,60
1155399,59
1155400,57
1155413,62
1155428,61
1155435,68
1155444,56
1155456,67
1155469,58
1155472,73
1155481,70
1155497,61
1155501,70
1155519,73
1155522,56
1155536,73
1155545,64
1155558,70
1155560,55
1155574,56
1155587,67
1155593,52
1155605,69
1155618,74
1155623,67
1155630,72
1155641,62
1155659,67
1155666,56
1155677,75
1155684,70
1155692,69
1155708,74
1155714,69
1155720,72
1155737,51
1155743,75
1155751,61
1155762,65
1155779,69
1155786,71
1155795,49
1155806,57
1155812,57
1155829,70
1155831,74
1155847,59
1155850,51
1155868,67
1155873,74
1155885,69
1155894,73
1155909,67
1155917,58
1155926,50
1155934,68
1155942,63
1155955,64
1155963,74
1155978,54
1155980,68
1155991,66
1156008,62
1156014,65
1156020,63
1156037,63
1156043,59
1156051,66
1156062,53
1156079,49
1156086,67
1156095,65
1156107,74
1156110,70
1156124,62
1156138,70
1156146,69
1156152,64
1156161,54
1156175,71
1156183,73
1156199,67
1156202,72
1156215,46
1156221,61
1156233,73
1156249,61
1156257,64
1156264,68
1156270,63
1156288,67
1156296,60
1156301,52
1156319,69
1156322,62
1156336,67
1156345,51
1156358,69
1156360,50
1156374,56
1156387,62
1156393,72
1156409,63
1156417,59
1156426,64
1156434,54
1156442,67
1156455,47
1156463,73
1156478,76
1156480,54
1156491,68
1156500,68
1156513,54
1156528,49
1156535,64
1156544,68
1156556,63
1156569,58
1156572,72
1156581,53
1156597,51
1156604,68
1156616,69
1156627,62
1156639,52
1156640,57
1156653,56
1156665,70
1156671,58
1156682,54
1156698,52
1156706,58
1156712,70
1156729,70
1156731,48
1156747,71
1156750,66
1156768,66
1156773,71
1156785,68
1156794,75
1156805,65
1156818,68
1156823,63
1156830,67
1156841,66
1156859,67
1156866,71
1156877,70
1156884,58
1156892,69
1156903,54
1156911,60
1156925,50
1156932,64
1156948,58
1156954,61
1156967,69
1156976,66
1156989,55
1156990,75
1157001,58
1157019,62
1157022,61
1157036,67
1157045,72
1157058,59
1157060,55
1157074,61
1157087,67
1157093,60
1157106,50
1157112,71
1157129,64
1157131,73
1157147,60
1157150,58
1157168,63
1157173,64
1157185,61
1157194,49
1157200,64
1157213,60
1157228,67
1157235,59
1157244,68
1157256,72
1157269,66
1157272,78
1157281,55
1157297,62
1157308,71
1157314,62
1157320,66
1157337,74
1157343,57
1157351,50
1157362,63
1157379,51
1157386,65
1157395,54
1157404,57
1157416,63
1157427,57
1157439,57
1157440,60
1157453,71
1157465,48
1157471,79
1157482,67
1157498,46
1157502,73
1157515,78
1157521,56
1157533,66
1157549,61
1157557,76
1157564,66
1157570,72
1157588,53
1157596,59
1157609,60
1157617,61
1157626,73
1157634,69
1157642,69
1157655,68
1157663,60
1157678,63
1157680,49
1157691,65
1157707,66
1157710,56
1157724,69
1157738,65
1157746,75
1157752,70
1157761,64
1157775,54
1157783,50
1157799,76
1157803,74
1157811,71
1157825,64
1157832,70
1157848,70
1157854,71
1157867,69
1157876,68
1157889,64
1157890,70
1157905,66
1157918,57
1157923,53
1157930,63
1157941,63
1157959,56
1157966,67
1157977,53
1157984,69
1157992,56
1158006,50
1158012,72
1158029,51
1158031,68
1158047,69
1158050,68
1158068,75
1158073,49
1158085,60
1158094,58
1158101,64
1158119,75
1158122,60
1158136,73
1158145,62
1158158,61
1158160,76
1158174,78
1158187,51
1158193,65
1158208,55
1158214,75
1158220,72
1158237,57
1158243,65
1158251,55
1158262,67
1158279,61
1158286,80
1158295,67
1158300,63
1158313,59
1158328,54
1158335,61
1158344,58
1158356,66
1158369,71
1158372,66
1158381,69
1158397,74
1158403,74
1158411,60
1158425,56
1158432,53
1158448,63
1158454,55
1158467,64
1158476,57
1158489,66
1158490,55
1158509,62
1158517,67
1158526,53
1158534,66
1158542,70
1158555,71
1158563,74
1158578,68
1158580,54
1158591,71
1158602,70
1158615,66
1158621,62
1158633,78
1158649,69
1158657,68
1158664,48
1158670,75
1158688,53
1158696,71
1158705,57
1158718,49
1158723,61
1158730,63
1158741,62
1158759,55
1158766,64
1158777,68
1158784,55
1158792,64
1158804,77
1158816,72
1158827,67
1158839,69
1158840,52
1158853,68
1158865,54
1158871,65
1158882,64
1158898,49
1158907,73
1158910,62
1158924,68
1158938,76
1158946,69
1158952,51
1158961,64
1158975,74
1158983,58
1158999,62
1159003,60
1159011,60
1159025,69
1159032,70
1159048,66
1159054,52
1159067,68
1159076,58
1159089,52
1159090,72
1159102,63
1159115,53
1159121,69
1159133,76
1159149,62
1159157,60
1159164,56
1159170,60
1159188,61
1159196,70
1159207,73
1159210,53
1159224,59
1159238,69
1159246,60
1159252,63
1159261,72
1159275,59
1159283,57
1159299,61
1159304,52
1159316,66
1159327,63
1159339,70
1159340,72
1159353,55
1159365,65
1159371,72
1159382,70
1159398,53
1159406,75
1159412,50
1159429,65
1159431,63
1159447,66
1159450,53
1159468,51
1159473,60
1159485,66
1159494,71
1159505,74
1159518,74
1159523,72
1159530,57
1159541,72
1159559,56
1159566,73
1159577,63
1159584,66
1159592,58
1159601,59
1159619,63
1159622,51
1159636,61
1159645,75
1159658,67
1159660,75
1159674,61
1159687,61
1159693,50
1159709,59
1159717,67
1159726,71
1159734,69
1159742,51
1159755,62
1159763,49
1159778,66
1159780,57
1159791,67
1159800,61
1159813,52
1159828,69
1159835,64
1159844,69
1159856,58
1159869,70
1159872,61
1159881,53
1159897,72
1159908,65
1159914,67
1159920,72
1159937,68
1159943,68
1159951,55
1159962,64
1159979,60
1159986,67
1159995,70
1160007,65
1160010,65
1160024,59
1160038,55
1160046,69
1160052,66
1160061,69
1160075,57
1160083,62
1160099,69
1160108,54
1160114,57
1160120,66
1160137,53
1160143,72
1160151,53
1160162,62
1160179,61
1160186,71
1160195,61
1160201,62
1160219,67
1160222,61
1160236,58
1160245,60
1160258,61
1160260,59
1160274,53
1160287,68
1160293,51
1160302,70
1160315,65
1160321,57
1160333,62
1160349,76
1160357,54
1160364,50
1160370,64
1160388,70
1160396,74
1160405,70
1160418,60
1160423,69
1160430,70
1160441,73
1160459,61
1160466,52
1160477,66
1160484,73
1160492,58
1160504,72
1160516,73
1160527,55
1160539,57
1160540,72
1160553,60
1160565,62
1160571,63
1160582,69
1160598,49
1160600,66
1160613,65
1160628,67
1160635,55
1160644,63
1160656,61
1160669,65
1160672,61
1160681,52
1160697,66
1160703,74
1160711,63
1160725,65
1160732,71
1160748,63
1160754,58
1160767,51
1160776,69
1160789,67
1160790,56
1160809,70
1160817,73
1160826,52
1160834,70
1160842,69
1160855,62
1160863,58
1160878,65
1160880,60
1160891,57
1160906,55
1160912,72
1160929,66
1160931,67
1160947,71
1160950,72
1160968,66
1160973,62
1160985,60
1160994,61
1161003,70
1161011,53
1161025,47
1161032,69
1161048,60
1161054,67
1161067,69
1161076,63
1161089,65
1161090,50
1161102,71
1161115,58
1161121,74
1161133,71
1161149,74
1161157,73
1161164,63
1161170,69
1161188,76
1161196,59
1161207,61
1161210,51
1161224,58
1161238,78
1161246,67
1161252,79
1161261,73
1161275,51
1161283,54
1161299,63
1161304,57
1161316,59
1161327,54
1161339,74
1161340,61
1161353,50
1161365,72
1161371,67
1161382,65
1161398,64
1161406,50
1161412,51
1161429,71
1161431,66
1161447,68
1161450,68
1161468,67
1161473,58
1161485,53
1161494,68
1161505,68
1161518,67
1161523,68
1161530,61
1161541,77
1161559,62
1161566,64
1161577,69
1161584,71
1161592,67
1161601,68
1161619,69
1161622,75
1161636,70
1161645,66
1161658,63
1161660,72
1161674,61
1161687,51
1161693,59
1161709,58
1161717,77
1161726,57
1161734,54
1161742,59
1161755,54
1161763,70
1161778,70
1161780,69
1161791,71
1161800,63
1161813,61
1161828,54
1161835,67
1161844,55
1161856,54
1161869,49
1161872,69
1161881,62
1161897,60
1161908,66
1161914,54
1161920,76
1161937,51
1161943,56
1161951,67
1161962,57
1161979,77
1161986,59
1161995,78
1162002,70
1162015,54
1162021,62
1162033,64
1162049,59
1162057,57
1162064,53
1162070,67
1162088,65
1162096,60
1162103,51
1162111,68
1162125,75
1162132,72
1162148,65
1162154,59
1162167,63
1162176,59
1162189,66
1162190,62
1162204,73
1162216,57
1162227,69
1162239,65
1162240,62
1162253,67
1162265,63
1162271,61
1162282,77
1162298,71
1162307,58
1162310,58
1162324,72
1162338,61
1162346,69
1162352,70
1162361,59
1162375,66
1162383,55
1162399,55
1162400,72
1162413,58
1162428,76
1162435,55
1162444,76
1162456,71
1162469,74
1162472,70
1162481,64
1162497,62
1162501,58
1162519,70
1162522,69
1162536,73
1162545,67
1162558,68
1162560,51
1162574,72
1162587,53
1162593,49
1162605,54
1162618,61
1162623,68
1162630,64
1162641,54
1162659,72
1162666,67
1162677,60
1162684,71
1162692,61
1162708,76
1162714,73
1162720,66
1162737,72
1162743,60
1162751,65
1162762,73
1162779,68
1162786,55
1162795,54
1162806,56
1162812,53
1162829,68
1162831,63
1162847,70
1162850,69
1162868,64
1162873,55
1162885,61
1162894,59
1162909,61
1162917,57
1162926,70
1162934,63
1162942,51
1162955,65
1162963,65
1162978,63
1162980,69
1162991,71
1163000,59
1163013,58
1163028,57
1163035,69
1163044,71
1163056,51
1163069,55
1163072,64
1163081,76
1163097,71
1163105,70
1163118,52
1163123,73
1163130,58
1163141,65
1163159,52
1163166,61
1163177,61
1163184,70
1163192,53
1163209,57
1163217,61
1163226,55
1163234,69
1163242,69
1163255,70
1163263,58
1163278,67
1163280,73
1163291,56
1163306,66
1163312,57
1163329,50
1163331,71
1163347,62
1163350,58
1163368,53
1163373,58
1163385,70
1163394,68
1163402,73
1163415,76
1163421,70
1163433,60
1163449,51
1163457,76
1163464,61
1163470,60
1163488,67
1163496,66
1163508,58
1163514,59
1163520,73
1163537,74
1163543,56
1163551,68
1163562,70
1163579,67
1163586,62
1163595,68
1163603,51
1163611,63
1163625,48
1163632,73
1163648,68
1163654,73
1163667,65
1163676,62
1163689,64
1163690,59
1163701,54
1163719,75
1163722,68
1163736,63
1163745,56
1163758,48
1163760,68
1163774,70
1163787,78
1163793,75
1163807,63
1163810,52
1163824,63
1163838,55
1163846,50
1163852,61
1163861,65
1163875,65
1163883,67
1163899,74
1163904,71
1163916,68
1163927,62
1163939,76
1163940,60
1163953,67
1163965,50
1163971,63
1163982,69
1163998,56
1164008,63
1164014,56
1164020,70
1164037,63
1164043,53
1164051,70
1164062,70
1164079,73
1164086,79
1164095,73
1164107,77
1164110,66
1164124,56
1164138,69
1164146,56
1164152,66
1164161,50
1164175,64
1164183,62
1164199,62
1164202,71
1164215,58
1164221,66
1164233,72
1164249,71
1164257,63
1164264,56
1164270,62
1164288,71
1164296,72
1164301,65
1164319,70
1164322,71
1164336,75
1164345,62
1164358,70
1164360,59
1164374,65
1164387,70
1164393,57
1164409,59
1164417,75
1164426,64
1164434,64
1164442,75
1164455,52
1164463,70
1164478,68
1164480,51
1164491,59
1164500,68
1164513,54
1164528,72
1164535,70
1164544,65
1164556,60
1164569,61
1164572,61
1164581,59
1164597,71
1164604,61
1164616,55
1164627,69
1164639,69
1164640,77
1164653,75
1164665,79
1164671,69
1164682,72
1164698,70
1164706,66
1164712,54
1164729,52
1164731,71
1164747,58
1164750,49
1164768,74
1164773,64
1164785,61
1164794,59
1164805,57
1164818,67
1164823,71
1164830,65
1164841,73
1164859,71
1164866,66
1164877,71
1164884,64
1164892,54
1164903,64
1164911,49
1164925,57
1164932,75
1164948,53
1164954,64
1164967,69
1164976,63
1164989,62
1164990,68
1165006,61
1165012,70
1165029,58
1165031,48
1165047,51
1165050,71
1165068,67
1165073,72
1165085,51
1165094,74
1165101,65
1165119,72
1165122,69
1165136,71
1165145,63
1165158,53
1165160,65
1165174,67
1165187,55
1165193,67
1165208,60
1165214,65
1165220,75
1165237,69
1165243,58
1165251,49
1165262,65
1165279,72
1165286,74
1165295,60
1165300,60
1165313,56
1165328,67
1165335,66
1165344,59
1165356,66
1165369,76
1165372,71
1165381,65
1165397,67
1165403,56
1165411,71
1165425,51
1165432,60
1165448,71
1165454,58
1165467,69
1165476,50
1165489,68
1165490,60
1165509,69
1165517,70
1165526,59
1165534,63
1165542,67
1165555,60
1165563,63
1165578,61
1165580,59
1165591,59
1165602,71
1165615,77
1165621,70
1165633,63
1165649,57
1165657,51
1165664,62
1165670,68
1165688,65
1165696,53
1165705,75
1165718,67
1165723,53
1165730,78
1165741,69
1165759,67
1165766,58
1165777,68
1165784,66
1165792,69
1165804,65
1165816,60
1165827,54
1165839,69
1165840,55
1165853,76
1165865,64
1165871,46
1165882,68
1165898,54
1165907,61
1165910,75
1165924,60
1165938,60
1165946,69
1165952,63
1165961,57
1165975,69
1165983,58
1165999,70
1166005,73
1166018,69
1166023,74
1166030,72
1166041,52
1166059,60
1166066,69
1166077,54
1166084,64
1166092,58
1166100,59
1166113,72
1166128,73
1166135,69
1166144,69
1166156,62
1166169,66
1166172,52
1166181,67
1166197,62
1166206,62
1166212,50
1166229,48
1166231,57
1166247,53
1166250,65
1166268,62
1166273,64
1166285,61
1166294,50
1166309,63
1166317,61
1166326,61
1166334,66
1166342,69
1166355,60
1166363,55
1166378,68
1166380,55
1166391,79
1166407,66
1166410,67
1166424,61
1166438,68
1166446,50
1166452,55
1166461,66
1166475,64
1166483,59
1166499,47
1166503,77
1166511,63
1166525,67
1166532,64
1166548,57
1166554,55
1166567,66
1166576,67
1166589,59
1166590,47
1166608,55
1166614,63
1166620,59
1166637,49
1166643,70
1166651,69
1166662,65
1166679,67
1166686,59
1166695,55
1166704,61
1166716,58
1166727,65
1166739,69
1166740,75
1166753,68
1166765,73
1166771,70
1166782,66
1166798,53
1166802,68
1166815,56
1166821,75
1166833,74
1166849,69
1166857,51
1166864,69
1166870,68
1166888,63
1166896,64
1166901,69
1166919,59
1166922,67
1166936,70
1166945,64
1166958,66
1166960,64
1166974,70
1166987,49
1166993,67
1167009,79
1167017,70
1167026,57
1167034,50
1167042,74
1167055,55
1167063,65
1167078,64
1167080,69
1167091,53
1167104,58
1167116,59
1167127,72
1167139,56
1167140,63
1167153,58
1167165,64
1167171,71
1167182,59
1167198,66
1167203,67
1167211,59
1167225,62
1167232,71
1167248,77
1167254,61
1167267,68
1167276,53
1167289,69
1167290,56
1167305,51
1167318,49
1167323,69
1167330,59
1167341,53
1167359,56
1167366,59
1167377,71
1167384,61
1167392,62
1167408,74
1167414,52
1167420,64
1167437,57
1167443,66
1167451,76
1167462,67
1167479,60
1167486,54
1167495,64
1167506,65
1167512,69
1167529,62
